"scenario","target_label","target_size","ate_climate_behavior"
"combo_8","harm_present+weather_risk_prep+trust_science",3,0.284114018066893
"combo_8","harm_present+weather_risk_prep+policy_support",3,0.24625335776813
"combo_8","harm_present+social_norms+trust_science",3,0.250330457842585
"combo_8","harm_present+social_norms+policy_support",3,0.250330457842585
"combo_8","harm_present+trust_science+policy_support",3,0.230664781286248
"combo_8","harm_future+weather_risk_prep+social_norms",3,0.156441947548801
"combo_8","harm_future+weather_risk_prep+trust_science",3,0.136776270992464
"combo_8","harm_future+weather_risk_prep+policy_support",3,0.103496673672953
"combo_8","harm_future+social_norms+trust_science",3,0.0633659340129504
"combo_8","harm_future+social_norms+policy_support",3,0.0633659340129504
"combo_8","harm_future+trust_science+policy_support",3,0.0437002574566134
"combo_8","weather_risk_prep+social_norms+trust_science",3,0.156441947548801
"combo_8","weather_risk_prep+social_norms+policy_support",3,0.156441947548801
"combo_8","weather_risk_prep+trust_science+policy_support",3,0.136776270992464
"combo_8","social_norms+trust_science+policy_support",3,0.0633659340129504
"combo_10","belief_concern",1,0.201272318740275
"combo_10","harm_present",1,0.153178009386602
"combo_10","harm_future",1,0.0104205513267757
"combo_10","weather_risk_prep",1,0.118386677134369
"combo_10","social_norms",1,0.0633652953542587
"combo_10","trust_science",1,0.0436998105545121
"combo_10","policy_support",1,0
"combo_10","belief_concern+harm_present",2,0.226563147815289
"combo_10","belief_concern+harm_future",2,0.202771365833123
"combo_10","belief_concern+weather_risk_prep",2,0.264204720229311
"combo_10","belief_concern+social_norms",2,0.229975429864571
"combo_10","belief_concern+trust_science",2,0.210309945064824
"combo_10","belief_concern+policy_support",2,0.201272318740275
"combo_10","harm_present+harm_future",2,0.157759024694657
"combo_10","harm_present+weather_risk_prep",2,0.246254016001172
"combo_10","harm_present+social_norms",2,0.21070376872214
"combo_10","harm_present+trust_science",2,0.191038283922393
"combo_10","harm_present+policy_support",2,0.153178009386602
"combo_10","harm_future+weather_risk_prep",2,0.127842321208791
"combo_10","harm_future+social_norms",2,0.0633652953542587
"combo_10","harm_future+trust_science",2,0.0436998105545121
"combo_10","harm_future+policy_support",2,0.0104205513267757
"combo_10","weather_risk_prep+social_norms",2,0.180787065236274
"combo_10","weather_risk_prep+trust_science",2,0.161121580436527
"combo_10","weather_risk_prep+policy_support",2,0.118386677134369
"combo_10","social_norms+trust_science",2,0.0633652953542587
"combo_10","social_norms+policy_support",2,0.0633652953542587
"combo_10","trust_science+policy_support",2,0.0436998105545121
