"alpha","boot_id","node","n_mags_b","n_zero","n_positive","n_negative","n_unidentified","any_positive","any_negative","all_zero","all_positive","any_unidentified","min_positive","max_positive"
"0.05",843,"weather_risk_prep",3,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",844,"belief_concern",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.159318494431566,0.159318494431566
"0.05",844,"harm_future",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.0969320571457063,0.0969320571457063
"0.05",844,"harm_present",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.196547262573797,0.196547262573797
"0.05",844,"policy_support",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",844,"politics",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",844,"social_norms",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",844,"trust_science",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",844,"weather_risk_prep",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",845,"belief_concern",2,0,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.249951991719518,0.249951991719518
"0.05",845,"harm_future",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",845,"harm_present",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",845,"policy_support",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",845,"politics",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",845,"social_norms",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",845,"trust_science",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",845,"weather_risk_prep",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",846,"belief_concern",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",846,"harm_future",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",846,"harm_present",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",846,"policy_support",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",846,"politics",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",846,"social_norms",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",846,"trust_science",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",846,"weather_risk_prep",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",847,"belief_concern",3,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.05",847,"harm_future",3,1,1,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,0.076120841795268,0.076120841795268
"0.05",847,"harm_present",3,0,3,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.115766339990268,0.116754834123567
"0.05",847,"policy_support",3,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",847,"politics",3,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",847,"social_norms",3,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",847,"trust_science",3,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",847,"weather_risk_prep",3,0,3,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.0770777559402237,0.0771251451352489
"0.05",848,"belief_concern",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",848,"harm_future",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",848,"harm_present",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",848,"policy_support",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",848,"politics",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",848,"social_norms",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",848,"trust_science",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",848,"weather_risk_prep",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",849,"belief_concern",3,0,3,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.228191593498864,0.228191593498864
"0.05",849,"harm_future",3,1,1,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,0.120885649128395,0.120885649128395
"0.05",849,"harm_present",3,0,3,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.213233161250335,0.214176305013294
"0.05",849,"policy_support",3,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",849,"politics",3,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",849,"social_norms",3,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",849,"trust_science",3,0,3,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.202040170961624,0.202040170961624
"0.05",849,"weather_risk_prep",3,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",850,"belief_concern",22,8,6,0,8,TRUE,FALSE,FALSE,FALSE,TRUE,0.237093343323269,0.242848673363181
"0.05",850,"harm_future",22,22,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",850,"harm_present",22,0,22,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.18336166473184,0.253976507544057
"0.05",850,"policy_support",22,22,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",850,"politics",22,20,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.05",850,"social_norms",22,22,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",850,"trust_science",22,22,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",850,"weather_risk_prep",22,22,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",851,"belief_concern",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.128016130134899,0.128016130134899
"0.05",851,"harm_future",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.0532198200055064,0.0532198200055064
"0.05",851,"harm_present",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.154803219274959,0.154803219274959
"0.05",851,"policy_support",1,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.05",851,"politics",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",851,"social_norms",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",851,"trust_science",1,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.05",851,"weather_risk_prep",1,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.05",852,"belief_concern",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",852,"harm_future",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",852,"harm_present",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",852,"policy_support",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",852,"politics",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",852,"social_norms",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",852,"trust_science",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",852,"weather_risk_prep",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.169353387204943,0.169353387204943
"0.05",853,"belief_concern",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",853,"harm_future",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",853,"harm_present",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",853,"policy_support",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",853,"politics",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",853,"social_norms",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",853,"trust_science",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",853,"weather_risk_prep",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",854,"belief_concern",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",854,"harm_future",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",854,"harm_present",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",854,"policy_support",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",854,"politics",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",854,"social_norms",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",854,"trust_science",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",854,"weather_risk_prep",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",855,"belief_concern",27,6,15,0,6,TRUE,FALSE,FALSE,FALSE,TRUE,0.226535935072157,0.263828765384973
"0.05",855,"harm_future",27,22,0,0,5,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.05",855,"harm_present",27,27,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",855,"policy_support",27,27,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",855,"politics",27,27,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",855,"social_norms",27,27,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",855,"trust_science",27,27,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",855,"weather_risk_prep",27,27,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",856,"belief_concern",2,0,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.236495569983294,0.236495569983294
"0.05",856,"harm_future",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",856,"harm_present",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",856,"policy_support",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",856,"politics",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",856,"social_norms",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",856,"trust_science",2,0,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.202852958344597,0.202852958344597
"0.05",856,"weather_risk_prep",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",857,"belief_concern",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.236786759469801,0.236786759469801
"0.05",857,"harm_future",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.101388575460646,0.101388575460646
"0.05",857,"harm_present",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.159993620062916,0.159993620062916
"0.05",857,"policy_support",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",857,"politics",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",857,"social_norms",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",857,"trust_science",1,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.05",857,"weather_risk_prep",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",858,"belief_concern",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.255484050864442,0.255484050864442
"0.05",858,"harm_future",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",858,"harm_present",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",858,"policy_support",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",858,"politics",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",858,"social_norms",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",858,"trust_science",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.216078655020008,0.216078655020008
"0.05",858,"weather_risk_prep",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",859,"belief_concern",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.23293785212796,0.23293785212796
"0.05",859,"harm_future",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",859,"harm_present",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.194150015969554,0.194150015969554
"0.05",859,"policy_support",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",859,"politics",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",859,"social_norms",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",859,"trust_science",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",859,"weather_risk_prep",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",860,"belief_concern",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",860,"harm_future",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",860,"harm_present",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",860,"policy_support",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",860,"politics",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",860,"social_norms",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",860,"trust_science",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",860,"weather_risk_prep",2,0,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.203622112590113,0.203622112590113
"0.05",861,"belief_concern",1,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.05",861,"harm_future",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",861,"harm_present",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.119398613177162,0.119398613177162
"0.05",861,"policy_support",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",861,"politics",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",861,"social_norms",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",861,"trust_science",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",861,"weather_risk_prep",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.0488169920163832,0.0488169920163832
"0.05",862,"belief_concern",8,8,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",862,"harm_future",8,8,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",862,"harm_present",8,8,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",862,"policy_support",8,8,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",862,"politics",8,8,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",862,"social_norms",8,8,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",862,"trust_science",8,8,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",862,"weather_risk_prep",8,4,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.05",863,"belief_concern",9,0,0,0,9,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.05",863,"harm_future",9,9,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",863,"harm_present",9,0,0,0,9,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.05",863,"policy_support",9,0,9,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.0758117685502549,0.0978590087289272
"0.05",863,"politics",9,4,0,0,5,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.05",863,"social_norms",9,9,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",863,"trust_science",9,7,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.05",863,"weather_risk_prep",9,9,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",864,"belief_concern",4,0,4,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.208419374211474,0.215168449707523
"0.05",864,"harm_future",4,0,2,0,2,TRUE,FALSE,FALSE,FALSE,TRUE,0.154248567774709,0.154248567774709
"0.05",864,"harm_present",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",864,"policy_support",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",864,"politics",4,2,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.05",864,"social_norms",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",864,"trust_science",4,0,4,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.103652835458124,0.103652835458124
"0.05",864,"weather_risk_prep",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",865,"belief_concern",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",865,"harm_future",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",865,"harm_present",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",865,"policy_support",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",865,"politics",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",865,"social_norms",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",865,"trust_science",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",865,"weather_risk_prep",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",866,"belief_concern",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",866,"harm_future",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",866,"harm_present",4,0,4,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.212352266587153,0.212352266587153
"0.05",866,"policy_support",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",866,"politics",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",866,"social_norms",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",866,"trust_science",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",866,"weather_risk_prep",4,0,4,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.116536802575925,0.116536802575925
"0.05",867,"belief_concern",6,6,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",867,"harm_future",6,6,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",867,"harm_present",6,6,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",867,"policy_support",6,6,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",867,"politics",6,6,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",867,"social_norms",6,6,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",867,"trust_science",6,6,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",867,"weather_risk_prep",6,6,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",868,"belief_concern",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",868,"harm_future",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",868,"harm_present",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",868,"policy_support",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",868,"politics",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",868,"social_norms",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",868,"trust_science",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",868,"weather_risk_prep",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.180191783016029,0.180191783016029
"0.05",869,"belief_concern",2,0,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.229303908682318,0.229303908682318
"0.05",869,"harm_future",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",869,"harm_present",2,0,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.152568356513463,0.152568356513463
"0.05",869,"policy_support",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",869,"politics",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",869,"social_norms",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",869,"trust_science",2,0,2,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.199427846892445,0.199427846892445
"0.05",869,"weather_risk_prep",2,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",870,"belief_concern",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",870,"harm_future",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",870,"harm_present",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",870,"policy_support",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",870,"politics",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",870,"social_norms",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",870,"trust_science",4,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",870,"weather_risk_prep",4,0,4,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.185241939170469,0.185241939170469
"0.05",872,"belief_concern",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.251984243287497,0.251984243287497
"0.05",872,"harm_future",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",872,"harm_present",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",872,"policy_support",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",872,"politics",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",872,"social_norms",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",872,"trust_science",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",872,"weather_risk_prep",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",873,"belief_concern",62,62,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",873,"harm_future",62,56,0,0,6,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.05",873,"harm_present",62,16,22,0,24,TRUE,FALSE,FALSE,FALSE,TRUE,0.210967681618532,0.249418890982793
"0.05",873,"policy_support",62,62,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",873,"politics",62,62,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",873,"social_norms",62,62,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",873,"trust_science",62,62,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",873,"weather_risk_prep",62,22,14,0,26,TRUE,FALSE,FALSE,FALSE,TRUE,0.0701657949367668,0.0701657949367668
"0.05",875,"belief_concern",16,16,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",875,"harm_future",16,16,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",875,"harm_present",16,16,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",875,"policy_support",16,16,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",875,"politics",16,16,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",875,"social_norms",16,16,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",875,"trust_science",16,16,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",875,"weather_risk_prep",16,8,0,0,8,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA
"0.05",877,"belief_concern",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.258350660387242,0.258350660387242
"0.05",877,"harm_future",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",877,"harm_present",1,0,1,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,0.117956438738858,0.117956438738858
"0.05",877,"policy_support",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",877,"politics",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"0.05",877,"social_norms",1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
