"spec","target_label","target_size","ate_climate_behavior"
"reverse_harmfuture_harmpresent","harm_present+weather_risk_prep+social_norms",3,0.305448933501382
"reverse_harmfuture_harmpresent","harm_present+weather_risk_prep+trust_science",3,0.282562538849945
"reverse_harmfuture_harmpresent","harm_present+weather_risk_prep+policy_support",3,0.268079764127684
"reverse_harmfuture_harmpresent","harm_present+social_norms+trust_science",3,0.252164858787163
"reverse_harmfuture_harmpresent","harm_present+social_norms+policy_support",3,0.252164858787163
"reverse_harmfuture_harmpresent","harm_present+trust_science+policy_support",3,0.237529289372025
"reverse_harmfuture_harmpresent","harm_future+weather_risk_prep+social_norms",3,0.149861059787315
"reverse_harmfuture_harmpresent","harm_future+weather_risk_prep+trust_science",3,0.126974665135878
"reverse_harmfuture_harmpresent","harm_future+weather_risk_prep+policy_support",3,0.115242609200346
"reverse_harmfuture_harmpresent","harm_future+social_norms+trust_science",3,0.0570726895817319
"reverse_harmfuture_harmpresent","harm_future+social_norms+policy_support",3,0.0570726895817319
"reverse_harmfuture_harmpresent","harm_future+trust_science+policy_support",3,0.0424371201665931
"reverse_harmfuture_harmpresent","weather_risk_prep+social_norms+trust_science",3,0.149861059787315
"reverse_harmfuture_harmpresent","weather_risk_prep+social_norms+policy_support",3,0.149861059787315
"reverse_harmfuture_harmpresent","weather_risk_prep+trust_science+policy_support",3,0.135225490372176
"reverse_harmfuture_harmpresent","social_norms+trust_science+policy_support",3,0.0570726895817319
"drop_harmfuture_trustscience","belief_concern",1,0.206133015661338
"drop_harmfuture_trustscience","harm_present",1,0.195303212749647
"drop_harmfuture_trustscience","harm_future",1,0.124176055400577
"drop_harmfuture_trustscience","weather_risk_prep",1,0.092888745256975
"drop_harmfuture_trustscience","social_norms",1,0.057134428721423
"drop_harmfuture_trustscience","trust_science",1,0.0342232764087163
"drop_harmfuture_trustscience","policy_support",1,0.0162146307120795
"drop_harmfuture_trustscience","belief_concern+harm_present",2,0.238379031131688
"drop_harmfuture_trustscience","belief_concern+harm_future",2,0.223996345501156
"drop_harmfuture_trustscience","belief_concern+weather_risk_prep",2,0.25551114568819
"drop_harmfuture_trustscience","belief_concern+social_norms",2,0.230684720694014
"drop_harmfuture_trustscience","belief_concern+trust_science",2,0.213210784567194
"drop_harmfuture_trustscience","belief_concern+policy_support",2,0.210600711237079
"drop_harmfuture_trustscience","harm_present+harm_future",2,0.195303212749647
"drop_harmfuture_trustscience","harm_present+weather_risk_prep",2,0.248644928219124
"drop_harmfuture_trustscience","harm_present+social_norms",2,0.25243764147107
"drop_harmfuture_trustscience","harm_present+trust_science",2,0.229526489158363
"drop_harmfuture_trustscience","harm_present+policy_support",2,0.211517843461726
"drop_harmfuture_trustscience","harm_future+weather_risk_prep",2,0.191920338911725
"drop_harmfuture_trustscience","harm_future+social_norms",2,0.181310484122
"drop_harmfuture_trustscience","harm_future+trust_science",2,0.158399331809293
"drop_harmfuture_trustscience","harm_future+policy_support",2,0.140390686112656
"drop_harmfuture_trustscience","weather_risk_prep+social_norms",2,0.150023173978398
"drop_harmfuture_trustscience","weather_risk_prep+trust_science",2,0.127112021665691
"drop_harmfuture_trustscience","weather_risk_prep+policy_support",2,0.109103375969054
"drop_harmfuture_trustscience","social_norms+trust_science",2,0.057134428721423
"drop_harmfuture_trustscience","social_norms+policy_support",2,0.057134428721423
"drop_harmfuture_trustscience","trust_science+policy_support",2,0.0424830270847575
"drop_harmfuture_trustscience","belief_concern+harm_present+harm_future",3,0.238379031131688
"drop_harmfuture_trustscience","belief_concern+harm_present+weather_risk_prep",3,0.281227651907871
"drop_harmfuture_trustscience","belief_concern+harm_present+social_norms",3,0.262930736164364
"drop_harmfuture_trustscience","belief_concern+harm_present+trust_science",3,0.245456800037543
"drop_harmfuture_trustscience","belief_concern+harm_present+policy_support",3,0.242846726707429
"drop_harmfuture_trustscience","belief_concern+harm_future+weather_risk_prep",3,0.269757322346893
"drop_harmfuture_trustscience","belief_concern+harm_future+social_norms",3,0.248548050533831
"drop_harmfuture_trustscience","belief_concern+harm_future+trust_science",3,0.231074114407011
"drop_harmfuture_trustscience","belief_concern+harm_future+policy_support",3,0.228464041076897
"drop_harmfuture_trustscience","belief_concern+weather_risk_prep+social_norms",3,0.280062850720865
"drop_harmfuture_trustscience","belief_concern+weather_risk_prep+trust_science",3,0.262588914594045
"drop_harmfuture_trustscience","belief_concern+weather_risk_prep+policy_support",3,0.25997884126393
"drop_harmfuture_trustscience","belief_concern+social_norms+trust_science",3,0.230684720694014
"drop_harmfuture_trustscience","belief_concern+social_norms+policy_support",3,0.230684720694014
"drop_harmfuture_trustscience","belief_concern+trust_science+policy_support",3,0.216033319057348
"drop_harmfuture_trustscience","harm_present+harm_future+weather_risk_prep",3,0.248644928219124
"drop_harmfuture_trustscience","harm_present+harm_future+social_norms",3,0.25243764147107
"drop_harmfuture_trustscience","harm_present+harm_future+trust_science",3,0.229526489158363
"drop_harmfuture_trustscience","harm_present+harm_future+policy_support",3,0.211517843461726
"drop_harmfuture_trustscience","harm_present+weather_risk_prep+social_norms",3,0.305779356940547
"drop_harmfuture_trustscience","harm_present+weather_risk_prep+trust_science",3,0.28286820462784
"drop_harmfuture_trustscience","harm_present+weather_risk_prep+policy_support",3,0.264859558931203
"drop_harmfuture_trustscience","harm_present+social_norms+trust_science",3,0.25243764147107
"drop_harmfuture_trustscience","harm_present+social_norms+policy_support",3,0.25243764147107
"drop_harmfuture_trustscience","harm_present+trust_science+policy_support",3,0.237786239834404
"drop_harmfuture_trustscience","harm_future+weather_risk_prep+social_norms",3,0.249054767633148
"drop_harmfuture_trustscience","harm_future+weather_risk_prep+trust_science",3,0.226143615320441
"drop_harmfuture_trustscience","harm_future+weather_risk_prep+policy_support",3,0.208134969623804
"drop_harmfuture_trustscience","harm_future+social_norms+trust_science",3,0.181310484122
"drop_harmfuture_trustscience","harm_future+social_norms+policy_support",3,0.181310484122
"drop_harmfuture_trustscience","harm_future+trust_science+policy_support",3,0.166659082485334
"drop_harmfuture_trustscience","weather_risk_prep+social_norms+trust_science",3,0.150023173978398
"drop_harmfuture_trustscience","weather_risk_prep+social_norms+policy_support",3,0.150023173978398
"drop_harmfuture_trustscience","weather_risk_prep+trust_science+policy_support",3,0.135371772341733
"drop_harmfuture_trustscience","social_norms+trust_science+policy_support",3,0.057134428721423
